Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
numenta,standard,realTraffic/occupancy_t4013.csv,0.512250003693,1.6260251845026104,4,1874,1,246,2125
numenta,standard,realTraffic/speed_6005.csv,0.512250003693,0.40262200175593826,4,1882,4,235,2125
numenta,standard,realTraffic/speed_7578.csv,0.512250003693,2.9764479659512473,5,837,5,111,958
numenta,standard,realTraffic/speed_t4013.csv,0.512250003693,1.9846249146536796,7,1871,0,243,2121
numenta,standard,realTraffic/TravelTime_387.csv,0.512250003693,0.1664528490031072,2,1872,4,247,2125
numenta,standard,realTraffic/TravelTime_451.csv,0.512250003693,0.5600995682442989,1,1621,0,216,1838
numenta,standard,realTweets/Twitter_volume_AAPL.csv,0.512250003693,1.263897914863072,11,13558,6,1577,15152
numenta,standard,realTweets/Twitter_volume_AMZN.csv,0.512250003693,-0.7439571446632516,7,13496,5,1573,15081
numenta,standard,realTweets/Twitter_volume_CRM.csv,0.512250003693,0.723575559502073,5,13559,0,1588,15152
numenta,standard,realTweets/Twitter_volume_CVS.csv,0.512250003693,2.3095004779397312,9,13573,4,1517,15103
numenta,standard,realTweets/Twitter_volume_FB.csv,0.512250003693,1.5004822217234075,3,13499,2,1579,15083
numenta,standard,realTweets/Twitter_volume_GOOG.csv,0.512250003693,-0.2601961746978674,9,13650,10,1423,15092
numenta,standard,realTweets/Twitter_volume_IBM.csv,0.512250003693,-0.5441114437191686,5,13531,22,1585,15143
numenta,standard,realTweets/Twitter_volume_KO.csv,0.512250003693,2.462493136994884,6,13512,2,1581,15101
numenta,standard,realTweets/Twitter_volume_PFE.csv,0.512250003693,2.984681912691107,9,13514,6,1579,15108
numenta,standard,realTweets/Twitter_volume_UPS.csv,0.512250003693,1.829071104053865,18,13525,6,1567,15116
Totals,,,,45.708757971898976,256,299170,177,33239,332842
